"","time","cif.control","cif.control.lower","cif.control.upper","cif.exposure","cif.exposure.lower","cif.exposure.upper"
"176",3.6824093087,0.354300016456439,0.300434532864007,0.387535983618211,0.287895126854601,0.264556613451943,0.419658146824174
"177",3.7399041752,0.354300016456439,0.300434532864007,0.387535983618211,0.287895126854601,0.264556613451943,0.419658146824174
"178",3.7535934292,0.354300016456439,0.300434532864007,0.387535983618211,0.287895126854601,0.264556613451943,0.419658146824174
"179",3.7618069815,0.356171781036615,0.302994129512948,0.391901196656373,0.289509541426429,0.266133014866763,0.421996576268417
"180",3.7672826831,0.357769335773877,0.307453474966551,0.395561609432026,0.290888286137867,0.270257178968134,0.428126584232802
"181",3.8165639973,0.359576947910908,0.309228268385389,0.395568292625565,0.292449395350515,0.270294684667329,0.428187216862412
"182",3.871321013,0.361465150817548,0.31097620666948,0.397414294263317,0.294081285784283,0.270714850296151,0.433017368899853
"183",3.8822724162,0.361465150817548,0.31097620666948,0.397414294263317,0.294081285784283,0.270714850296151,0.433017368899853
"184",3.9370294319,0.361465150817548,0.31097620666948,0.397414294263317,0.294081285784283,0.270714850296151,0.433017368899853
"185",3.9671457906,0.361465150817548,0.31097620666948,0.397414294263317,0.294081285784283,0.270714850296151,0.433017368899853
"186",3.9698836413,0.361465150817548,0.31097620666948,0.397414294263317,0.294081285784283,0.270714850296151,0.433017368899853
"187",4.0054757016,0.363897304352644,0.311021170878362,0.399349770709958,0.296186731705552,0.271839419758973,0.433187338866174
"188",4.0109514031,0.364679021291801,0.312297560270203,0.402351682275213,0.296863646874682,0.271839419758973,0.436478760511452
"189",4.0246406571,0.364679021291801,0.312297560270203,0.402351682275213,0.296863646874682,0.271839419758973,0.436478760511452
"190",4.0684462697,0.364679021291801,0.312297560270203,0.402351682275213,0.296863646874682,0.271839419758973,0.436478760511452
"191",4.1040383299,0.364679021291801,0.312297560270203,0.402351682275213,0.296863646874682,0.271839419758973,0.436478760511452
"192",4.1095140315,0.364679021291801,0.312297560270203,0.402351682275213,0.296863646874682,0.271839419758973,0.436478760511452
"193",4.1396303901,0.366529289476022,0.314278935263232,0.402785128288458,0.298468195414413,0.271839419758973,0.441072655575725
"194",4.1478439425,0.368386047300541,0.315895404232835,0.402830681767318,0.300079546116163,0.27273266450939,0.444593037966455
"195",4.1779603012,0.370404782270753,0.316995911179647,0.403946939998083,0.301832859613387,0.27273266450939,0.447591805108936
"196",4.1943874059,0.370404782270753,0.316995911179647,0.403946939998083,0.301832859613387,0.27273266450939,0.447591805108936
"197",4.2108145106,0.372261324527816,0.317385990116366,0.406027485135052,0.303446489170765,0.274285313631708,0.44931907815785
"198",4.2162902122,0.374150286252312,0.320668051372689,0.406027485135052,0.305089526868778,0.277223786245991,0.455919691709537
"199",4.2464065708,0.374150286252312,0.320668051372689,0.406027485135052,0.305089526868778,0.277223786245991,0.455919691709537
"200",4.2819986311,0.375989980548774,0.322568069671339,0.408390549169958,0.306691588982028,0.278709015729193,0.456711037703717
"201",4.3011635866,0.375989980548774,0.322568069671339,0.408390549169958,0.306691588982028,0.278709015729193,0.456711037703717
"202",4.3066392882,0.375989980548774,0.322568069671339,0.408390549169958,0.306691588982028,0.278709015729193,0.456711037703717
"203",4.3422313484,0.379180960806728,0.325846208156536,0.411538604974619,0.309473956141271,0.27871017540446,0.456711037703717
"204",4.3915126626,0.379180960806728,0.325846208156536,0.411538604974619,0.309473956141271,0.27871017540446,0.456711037703717
"205",4.4188911704,0.381244500914657,0.326706678863915,0.415697869960914,0.31127475214693,0.281336891919938,0.456711037703717
"206",4.5338809035,0.383124788356191,0.327636827684809,0.416735999836151,0.312916876917238,0.282873697134014,0.458178283100042
"207",4.6023271732,0.383124788356191,0.327636827684809,0.416735999836151,0.312916876917238,0.282873697134014,0.458178283100042
"208",4.6160164271,0.383124788356191,0.327636827684809,0.416735999836151,0.312916876917238,0.282873697134014,0.458178283100042
"209",4.6461327858,0.383124788356191,0.327636827684809,0.416735999836151,0.312916876917238,0.282873697134014,0.458178283100042
"210",4.6598220397,0.383124788356191,0.327636827684809,0.416735999836151,0.312916876917238,0.282873697134014,0.458178283100042
"211",4.6625598905,0.383124788356191,0.327636827684809,0.416735999836151,0.312916876917238,0.282873697134014,0.458178283100042
"212",4.8432580424,0.385013908199267,0.329633381510827,0.417470604537941,0.31456860895274,0.28464617722018,0.458178283100042
"213",4.8569472964,0.386865222878076,0.331125859441463,0.420764238553344,0.316188511164491,0.287303556385483,0.461436412621116
"214",4.8678986995,0.386865222878076,0.331125859441463,0.420764238553344,0.316188511164491,0.287303556385483,0.461436412621116
"215",4.8761122519,0.386865222878076,0.331125859441463,0.420764238553344,0.316188511164491,0.287303556385483,0.461436412621116
"216",4.8815879535,0.386865222878076,0.331125859441463,0.420764238553344,0.316188511164491,0.287303556385483,0.461436412621116
"217",4.9281314168,0.386865222878076,0.331125859441463,0.420764238553344,0.316188511164491,0.287303556385483,0.461436412621116
"218",4.9746748802,0.386865222878076,0.331125859441463,0.420764238553344,0.316188511164491,0.287303556385483,0.461436412621116
"219",4.977412731,0.38880197937768,0.33149233562147,0.422599789169588,0.317884521168041,0.289121928091476,0.461436412621116
"220",5.0513347023,0.38880197937768,0.33149233562147,0.422599789169588,0.317884521168041,0.289121928091476,0.461436412621116
